date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:44:49	83686/83686	---M-Z	200	added ('OK')	text/html	etag:%22146e6-661ceb0f-4fd2c2834062f0ba;gz%22	https://jvdninternational.com/assets/assets/gridtile_white.html	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/assets/gridtile_white.html	(from https://jvdninternational.com/assets/css/rs6.css)
12:44:49	83686/83686	---M-Z	200	added ('OK')	text/html	etag:%22146e6-661ceb0f-d56ab66f4fa4f8a7;gz%22	https://jvdninternational.com/assets/assets/gridtile_3x3.html	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/assets/gridtile_3x3.html	(from https://jvdninternational.com/assets/css/rs6.css)
12:44:50	83686/83686	---M-Z	200	added ('OK')	text/html	etag:%22146e6-661ceb0f-bcfc58a6d0e1e822;gz%22	https://jvdninternational.com/assets/assets/gridtile_3x3_white.html	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/assets/gridtile_3x3_white.html	(from https://jvdninternational.com/assets/css/rs6.css)
12:44:50	83686/83686	---M-Z	200	added ('OK')	text/html	etag:%22146e6-661ceb0f-62b79602d69647ff;gz%22	https://jvdninternational.com/assets/assets/coloredbg.html	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/assets/coloredbg.html	(from https://jvdninternational.com/assets/css/rs6.css)
12:44:50	83686/83686	---M-Z	200	added ('OK')	text/html	etag:%22146e6-661ceb0f-aee188ce3fce74a1;gz%22	https://jvdninternational.com/assets/assets/loader.html	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/assets/loader.html	(from https://jvdninternational.com/assets/css/rs6.css)
12:44:51	44860/44860	---M-Z	200	added ('OK')	image/svg+xml	etag:%22af3c-661ceb0d-73a32560af22893d;gz%22	https://jvdninternational.com/assets/img/loader.svg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/loader.svg	(from https://jvdninternational.com/assets/css/style.css)
12:44:51	2577/2577	---M-Z	200	added ('OK')	image/png	etag:%225eb03cf0-a11%22	https://cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/assets/owl.video.play.png	C:/Users/DEEPAK/Desktop/deepu-personal/cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/assets/owl.video.play.png	(from https://cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/assets/owl.carousel.min.css)
12:44:51	9643/9643	---M--	200	added ('OK')	image/png	etag:%2225ab-661ceb0d-4d2c0cfc3889faee;;;%22	https://jvdninternational.com/assets/img/shape/tmd-sh.png	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/shape/tmd-sh.png	(from https://jvdninternational.com/about.html)
12:44:52	26948/26948	---M-Z	200	added ('OK')	text/html	etag:%226944-661ceaf8-5456c2d058106748;gz%22	https://jvdninternational.com/supplier.html	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/supplier-2.html	(from https://jvdninternational.com/team.html)
12:44:52	31405/31405	---M--	200	added ('OK')	image/jpeg	etag:%227aad-661ceb0d-3d10b257d68a0d5b;;;%22	https://jvdninternational.com/assets/img/team/Jayesh-jagetiya.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/team/Jayesh-jagetiya.jpg	(from https://jvdninternational.com/team.html)
12:44:52	34625/34625	---M--	200	added ('OK')	image/jpeg	etag:%228741-661ceb0d-1c09cedef7284d58;;;%22	https://jvdninternational.com/assets/img/team/Vanita-Jagetiya.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/team/Vanita-Jagetiya.jpg	(from https://jvdninternational.com/team.html)
12:44:53	15725/15725	---M--	200	added ('OK')	image/jpeg	etag:%223d6d-661ceb0d-55445bd806ea855;;;%22	https://jvdninternational.com/assets/img/team/nj.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/team/nj.jpg	(from https://jvdninternational.com/team.html)
12:44:53	33674/33674	---M--	200	added ('OK')	image/jpeg	etag:%22838a-661ceb0d-96daf406656a5dde;;;%22	https://jvdninternational.com/assets/img/team/PRAVIN-GAWADE.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/team/PRAVIN-GAWADE.jpg	(from https://jvdninternational.com/team.html)
12:44:53	30669/30669	---M--	200	added ('OK')	image/jpeg	etag:%2277cd-661ceb0e-602ec5cbd34db77b;;;%22	https://jvdninternational.com/assets/img/product/stationery.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/product/stationery.jpg	(from https://jvdninternational.com/product.html)
12:44:54	26918/26918	---M--	200	added ('OK')	image/jpeg	etag:%226926-661ceb0d-1703b44e404424e9;;;%22	https://jvdninternational.com/assets/img/product/Cables-&-Wires.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/product/Cables-&-Wires.jpg	(from https://jvdninternational.com/product.html)
12:44:55	36826/36826	---M--	200	added ('OK')	image/jpeg	etag:%228fda-661ceb0e-129beeefe6af3796;;;%22	https://jvdninternational.com/assets/img/product/suger-industries-products.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/product/suger-industries-products.jpg	(from https://jvdninternational.com/product.html)
12:44:55	61998/61998	---M--	200	added ('OK')	image/jpeg	etag:%22f22e-661ceb0e-ebb9ff98590ca13a;;;%22	https://jvdninternational.com/assets/img/product/spices.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/product/spices.jpg	(from https://jvdninternational.com/product.html)
12:44:55	71504/71504	---M--	200	added ('OK')	image/jpeg	etag:%2211750-661ceb0e-9a9c29cef21d2f8;;;%22	https://jvdninternational.com/assets/img/product/processed-food.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/product/processed-food.jpg	(from https://jvdninternational.com/product.html)
12:44:55	18683/18683	---M--	200	added ('OK')	image/jpeg	etag:%2248fb-661ceb0e-4706654f2fae56cc;;;%22	https://jvdninternational.com/assets/img/product/marble-&-granite.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/product/marble-&-granite.jpg	(from https://jvdninternational.com/product.html)
12:44:57	36249/36249	---M--	200	added ('OK')	image/jpeg	etag:%228d99-661ceb0d-33890fa462c748e1;;;%22	https://jvdninternational.com/assets/img/product/Full-Range-of-Tiles.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/product/Full-Range-of-Tiles.jpg	(from https://jvdninternational.com/product.html)
12:44:57	45951/45951	---M--	200	added ('OK')	image/jpeg	etag:%22b37f-661ceb0d-ac3cea3585ceea0;;;%22	https://jvdninternational.com/assets/img/product/hardware-items.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/product/hardware-items.jpg	(from https://jvdninternational.com/product.html)
12:44:57	56739/56739	---M--	200	added ('OK')	image/jpeg	etag:%22dda3-661ceb0d-2cb6ffa605a30c92;;;%22	https://jvdninternational.com/assets/img/product/Fabrics-&-Textiles.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/product/Fabrics-&-Textiles.jpg	(from https://jvdninternational.com/product.html)
12:44:57	29968/29968	---M--	200	added ('OK')	image/jpeg	etag:%227510-661ceb0d-18c7627b3af4e1ec;;;%22	https://jvdninternational.com/assets/img/product/cosmetics.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/product/cosmetics.jpg	(from https://jvdninternational.com/product.html)
12:44:58	21388/21388	---M--	200	added ('OK')	image/jpeg	etag:%22538c-661ceb0d-bf0d6d744a02f90;;;%22	https://jvdninternational.com/assets/img/product/ayurvedik-products.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/product/ayurvedik-products.jpg	(from https://jvdninternational.com/product.html)
12:44:59	28318/28318	---M--	200	added ('OK')	image/jpeg	etag:%226e9e-661ceb0d-dcac3ee3068f703c;;;%22	https://jvdninternational.com/assets/img/product/footware.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/product/footware.jpg	(from https://jvdninternational.com/product.html)
12:45:00	21653/21653	---M--	200	added ('OK')	image/jpeg	etag:%225495-661ceb0e-761c089a4602687c;;;%22	https://jvdninternational.com/assets/img/product/medicines.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/product/medicines.jpg	(from https://jvdninternational.com/product.html)
12:45:00	18943/18943	---M--	200	added ('OK')	image/jpeg	etag:%2249ff-661ceb0e-c72c7fe09e35bd60;;;%22	https://jvdninternational.com/assets/img/product/surgical-products.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/product/surgical-products.jpg	(from https://jvdninternational.com/product.html)
12:45:00	31986/31986	---M--	200	added ('OK')	image/jpeg	etag:%227cf2-661ceb0d-992717ed5fa9fc34;;;%22	https://jvdninternational.com/assets/img/product/Engineering-Items.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/product/Engineering-Items.jpg	(from https://jvdninternational.com/product.html)
12:45:00	32158/32158	---M--	200	added ('OK')	image/jpeg	etag:%227d9e-661ceb0d-3bcbdc902d15193b;;;%22	https://jvdninternational.com/assets/img/product/glass-&-Crockery.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/product/glass-&-Crockery.jpg	(from https://jvdninternational.com/product.html)
12:45:01	32897/32897	---M--	200	added ('OK')	image/jpeg	etag:%228081-661ceb0d-74f1a00e6ebef856;;;%22	https://jvdninternational.com/assets/img/product/essential-household-iteams.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/product/essential-household-iteams.jpg	(from https://jvdninternational.com/product.html)
12:45:01	15262/15262	---M--	200	added ('OK')	image/jpeg	etag:%223b9e-661ceb0e-d3c1262ad30afd12;;;%22	https://jvdninternational.com/assets/img/product/life-style-products.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/product/life-style-products.jpg	(from https://jvdninternational.com/product.html)
12:45:02	29586/29586	---M--	200	added ('OK')	image/jpeg	etag:%227392-661ceb0e-1ea8aa19049ddf78;;;%22	https://jvdninternational.com/assets/img/product/paints.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/product/paints.jpg	(from https://jvdninternational.com/product.html)
12:45:02	43595/43595	---M--	200	added ('OK')	image/jpeg	etag:%22aa4b-661ceb0e-18b5bda6d6a6ee3b;;;%22	https://jvdninternational.com/assets/img/product/tea-industries.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/product/tea-industries.jpg	(from https://jvdninternational.com/product.html)
12:45:02	34553/34553	---M--	200	added ('OK')	image/jpeg	etag:%2286f9-661ceb0e-9c1900f01fa3a9b7;;;%22	https://jvdninternational.com/assets/img/product/sportsware.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/product/sportsware.jpg	(from https://jvdninternational.com/product.html)
12:45:03	26780/26780	---M--	200	added ('OK')	image/jpeg	etag:%22689c-661ceb0e-76b16c60bad98171;;;%22	https://jvdninternational.com/assets/img/product/plywood.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/product/plywood.jpg	(from https://jvdninternational.com/product.html)
12:45:03	44393/44393	---M--	200	added ('OK')	image/jpeg	etag:%22ad69-661ceb0d-f6d1467eddc67d2c;;;%22	https://jvdninternational.com/assets/img/product/Food-&-Beverages.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/product/Food-&-Beverages.jpg	(from https://jvdninternational.com/product.html)
12:45:03	34006/34006	---M--	200	added ('OK')	image/jpeg	etag:%2284d6-661ceb0d-3cf505dd4a3f71a5;;;%22	https://jvdninternational.com/assets/img/product/garments.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/product/garments.jpg	(from https://jvdninternational.com/product.html)
12:45:03	21318/21318	---M--	200	added ('OK')	image/jpeg	etag:%225346-661ceb0e-a21b434440386c78;;;%22	https://jvdninternational.com/assets/img/product/vehicle-spares-parts.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/product/vehicle-spares-parts.jpg	(from https://jvdninternational.com/product.html)
12:45:05	15704/15704	---M--	200	added ('OK')	image/jpeg	etag:%223d58-661ceb0e-c007609175da2707;;;%22	https://jvdninternational.com/assets/img/product/kitchen-appliences.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/product/kitchen-appliences.jpg	(from https://jvdninternational.com/product.html)
12:45:05	35278/35278	---M--	200	added ('OK')	image/jpeg	etag:%2289ce-661ceb0d-1ebd39d9ac06ba2f;;;%22	https://jvdninternational.com/assets/img/product/Industrial-Saety-Equipments.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/product/Industrial-Saety-Equipments.jpg	(from https://jvdninternational.com/product.html)
12:45:05	26435/26435	---M--	200	added ('OK')	image/jpeg	etag:%226743-661ceb0d-3f8fbfbc1f7a3f8;;;%22	https://jvdninternational.com/assets/img/product/Automobile,-Tyres-&-Spare-Parts.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/product/Automobile,-Tyres-&-Spare-Parts.jpg	(from https://jvdninternational.com/product.html)
12:45:05	18186/18186	---M--	200	added ('OK')	image/jpeg	etag:%22470a-661ceb0e-d428589b85ce884e;;;%22	https://jvdninternational.com/assets/img/product/Sanitaryware-&-Bathroom-Fittings.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/product/Sanitaryware-&-Bathroom-Fittings.jpg	(from https://jvdninternational.com/product.html)
12:45:06	28308/28308	---M--	200	added ('OK')	image/jpeg	etag:%226e94-661ceb0d-35e981a11f5ccd48;;;%22	https://jvdninternational.com/assets/img/product/irregation-pipes-&-system.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/product/irregation-pipes-&-system.jpg	(from https://jvdninternational.com/product.html)
12:45:06	42316/42316	---M--	200	added ('OK')	image/jpeg	etag:%22a54c-661ceb0d-b34eaa1a3a332eea;;;%22	https://jvdninternational.com/assets/img/product/construction-&-building-materials.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/product/construction-&-building-materials.jpg	(from https://jvdninternational.com/product.html)
12:45:06	23818/23818	---M--	200	added ('OK')	image/jpeg	etag:%225d0a-661ceb0d-f355ce5f4ee8eb72;;;%22	https://jvdninternational.com/assets/img/product/Aluminium-Composite-Panels-&-Veneers.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/product/Aluminium-Composite-Panels-&-Veneers.jpg	(from https://jvdninternational.com/product.html)
12:45:06	39570/39570	---M--	200	added ('OK')	image/jpeg	etag:%229a92-661ceb0d-1fdc130de35d3bff;;;%22	https://jvdninternational.com/assets/img/product/Construction-Equipments-and-Machines.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/product/Construction-Equipments-and-Machines.jpg	(from https://jvdninternational.com/product.html)
12:45:06	46791/46791	---M--	200	added ('OK')	image/jpeg	etag:%22b6c7-661ceb0d-8c0c0a316205e734;;;%22	https://jvdninternational.com/assets/img/product/Electrical-Items-&-Transmission-&-Distribution-Equipments.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/product/Electrical-Items-&-Transmission-&-Distribution-Equipments.jpg	(from https://jvdninternational.com/product.html)
12:45:08	51135/51135	---M--	200	added ('OK')	image/jpeg	etag:%22c7bf-661ceb0e-6a6f646ca49c2c6c;;;%22	https://jvdninternational.com/assets/img/product/many-more-products.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/product/many-more-products.jpg	(from https://jvdninternational.com/product.html)
12:45:08	465728/465728	---MCZ	200	added ('OK')	text/css	etag:W/%22c8ccf9786058107114b343d52efb40bc%22	https://site-assets.fontawesome.com/releases/v6.0.0/css/all.css	C:/Users/DEEPAK/Desktop/deepu-personal/site-assets.fontawesome.com/releases/v6.0.0/css/all.css	(from https://jvdninternational.com/supplier.php)
12:45:09	16613/16613	---M--	200	added ('OK')	image/png	etag:%2240e5-661ceb0d-406d731bd0d18a93;;;%22	https://jvdninternational.com/assets/img/portfolio4.png	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/portfolio4.png	(from https://jvdninternational.com/affiliations.html)
12:45:09	20251/20251	---M--	200	added ('OK')	image/png	etag:%224f1b-661ceb0d-b7f65e1192ac92d6;;;%22	https://jvdninternational.com/assets/img/portfolio5.png	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/portfolio5.png	(from https://jvdninternational.com/affiliations.html)
12:45:09	28683/28683	---M--	200	added ('OK')	image/png	etag:%22700b-661ceb0d-266e67d2dfd311bb;;;%22	https://jvdninternational.com/assets/img/portfolio6.png	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/portfolio6.png	(from https://jvdninternational.com/affiliations.html)
12:45:09	48632/48632	---M--	200	added ('OK')	image/jpeg	etag:%22bdf8-661ceb0d-8d8a3d215c580a0;;;%22	https://jvdninternational.com/assets/img/supplier/prd.jpg	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/supplier/prd.jpg	(from https://jvdninternational.com/supplier.php)
12:45:09	17441/17441	---M--	200	added ('OK')	image/png	etag:%224421-661ceb0d-bbb906a26328a12f;;;%22	https://jvdninternational.com/assets/img/portfolio7.png	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/portfolio7.png	(from https://jvdninternational.com/affiliations.html)
12:45:10	15363/15363	---M--	200	added ('OK')	image/png	etag:%223c03-661ceb0d-987f155458774d5e;;;%22	https://jvdninternational.com/assets/img/portfolio8.png	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/portfolio8.png	(from https://jvdninternational.com/affiliations.html)
12:45:10	11479/11479	---M--	200	added ('OK')	image/png	etag:%222cd7-661ceb0d-5e63fdaa99c29368;;;%22	https://jvdninternational.com/assets/img/portfolio9.png	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/portfolio9.png	(from https://jvdninternational.com/affiliations.html)
12:45:10	21115/21115	---M--	200	added ('OK')	image/png	etag:%22527b-661ceb0d-d5d20b904799bf05;;;%22	https://jvdninternational.com/assets/img/portfolio10.png	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/portfolio10.png	(from https://jvdninternational.com/affiliations.html)
12:45:10	8552/8552	---M--	200	added ('OK')	image/png	etag:%222168-661ceb0d-7302babf53895e65;;;%22	https://jvdninternational.com/assets/img/portfolio11.png	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/img/portfolio11.png	(from https://jvdninternational.com/affiliations.html)
12:45:11	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-970c0f2ce1e5287a;gz%22	https://jvdninternational.com/dummy.png	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/dummy.png	(from https://jvdninternational.com/assets/js/rs6.min.js)
12:45:13	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-970c0f2ce1e5287a;gz%22	https://jvdninternational.com/origin=https://	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/origin=https_/index.html	(from https://jvdninternational.com/assets/js/rs6.min.js)
12:45:13	37267/37267	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2017%20Jul%202025%2007:15:13%20GMT	https://player.vimeo.com/api/player.js	C:/Users/DEEPAK/Desktop/deepu-personal/player.vimeo.com/api/player.js	(from https://jvdninternational.com/assets/js/rs6.min.js)
